productID,reviewerID,reviewerName,reviewText,rating,reviewLen,compound,neg,pos,neu,polarity,subjectivity,flair_sentiment,flair_scaled,Liked,Liked_tb,Liked_va
B0006GVNOA,A1IT56MV1C09VS,Looneypenguin,"Anyone who thinks they don't have a problem with lint should look at these pictures.  My house is only 10 years old and this is what came out of our vent.  That doesn't even include what was cleaned out from our dryer filter and what was in just the dryer unit.  This product is very easy to use.  I definitely suggest taping each junction to make sure they don't separate in the vent.  I broke my cleaning into 4 cleanings. Fist cleaning was with just the brush and the first extension.  After ensuring that section is clean I added the second and so forth until the brush came out clean.  Given the length of the brush with all four sections, I found it easier to have another set of hands guide the brush into the vent while the other set was operating the drill.
I noticed that when I turned the dryer back on there was some lint that was dislodged and blew out the outside vent opening.  Unfortunately in my case some lodged between the slats and is keeping the vent opening from fully closing.  I will be making a trip up my ladder once the ground dries a little so I can remove those pieces.  A little price to pay for a clean vent.",5,216,0.9443,0.027,0.1,0.873,0.09458333333333332,0.5279513888888889,10.0,0.043248438250840945,Liked,Liked,Liked
B0014CN8Y8,A1IT56MV1C09VS,Looneypenguin,"Anyone who thinks they don't have a problem with lint should look at these pictures.  My house is only 10 years old and this is what came out of our vent.  That doesn't even include what was cleaned out from our dryer filter and what was in just the dryer unit.  This product is very easy to use.  I definitely suggest taping each junction to make sure they don't separate in the vent.  I broke my cleaning into 4 cleanings. Fist cleaning was with just the brush and the first extension.  After ensuring that section is clean I added the second and so forth until the brush came out clean.  Given the length of the brush with all four sections, I found it easier to have another set of hands guide the brush into the vent while the other set was operating the drill.
I noticed that when I turned the dryer back on there was some lint that was dislodged and blew out the outside vent opening.  Unfortunately in my case some lodged between the slats and is keeping the vent opening from fully closing.  I will be making a trip up my ladder once the ground dries a little so I can remove those pieces.  A little price to pay for a clean vent.",5,216,0.9443,0.027,0.1,0.873,0.09458333333333332,0.5279513888888889,10.0,0.043248438250840945,Liked,Liked,Liked
B000N6302Q,A3LGZ8M29PBNGG,nerenttt,works great. we loved ours! till we didn't.  these do not last so buy the warranty as you WILL NEED IT.,2,21,0.8516,0.0,0.304,0.696,0.5583333333333333,0.5388888888888889,-0.9934,0.037965689572321,Not Liked,Liked,Liked
B000N6302Q,A3SM7H70QI3TY8,SRH,"Be careful, NewAir will not stand by their products. Our NewAir broke within the first 4 hours of use.  The manufacturer will NOT cover the item under warranty. Just in case you're actually thinking of buying a NewAir product... think twice...

From: NewAir Sales <sales@newair.com>
Date: Fri, Nov 14, 2014 at 11:03 AM
Subject: Re: Icemaker return
To: Susan Ferguson <xxxxx@gwmail.gwu.edu>

Hi Susan,

The manufacturer warranty is void if the unit is purchased by a private seller who does not have our consent to sell our products. This is the same reason why we ask for a copy of your receipt upon requesting warranty claims because if it not from a valid authorized dealer we will not proceed with warranty work. We also list our authorized dealers on our web site for customer use. We stand behind our products, however when an item is purchased from a private seller the purchaser runs the risk of the item being used, open box, refurbished, and or a scratch and dent. Our one year limited manufacturer's warranty is only valid on new items sold by our authorized online dealers. It is unfortunate to see that you are in this situation, however you will need to contact the seller of the item for a replacement or refund.

Have a great day!

Mireya
Customer Support
NewAir | 3419 East Chapman Ave. #190 | Orange, CA 92869
Ph: 855-963-9247 Em: sales@newair.com
FB: facebook.com/NewAirUSA Twitter: @NewAirUSA
Pinterest: pinterest.com/NewAirUSA Instagram: NewAirUSA
Web: [...]
""Made by awesome""

On Thu, Nov 13, 2014 at 7:59 PM, Susan Ferguson <xxxxx@gwmail.gwu.edu> wrote:
Hello Mireya-

I'm sorry but I thought the manufacturer warranty was for the manufacturer, NewAir.  Please explain why the warranty is not valid in this case.  I don't see anywhere in the warranty exclusions that the warranty is not valid if not purchased from an authorized dealer.  In addition, a consumer would never know who ""authorized dealers"" are because if a company is selling your product doesn't that implicitly make them authorized to do so?

I sincerely hope that NewAir will reconsider this position and stand by the integrity of their products.  This ice machine was literally used for four hours before failing and it is, quite frankly egregious that your company is negating a warranty that explicitly states it will repair or replace defective materials or workmanship for up to one year.

Please let me know how I can talk to a dispute department regarding this matter.  I look forward to your response and I will refrain from giving any reviews of your product until this matter is resolved.

Thank you,
Susan Ferguson

On Thu, Nov 13, 2014 at 3:10 PM, NewAir Sales <sales@newair.com> wrote:
Hi Susan,

Unfortunately, the ice maker was not purchased from an authorized dealer. You will need to contact the seller ""Mehadrin"" through Amazon for any existing issues on your unit.

Have a great day!

Mireya
Customer Support
NewAir | 3419 East Chapman Ave. #190 | Orange, CA 92869
Ph: 855-963-9247 Em: sales@newair.com
FB: facebook.com/NewAirUSA Twitter: @NewAirUSA
Pinterest: pinterest.com/NewAirUSA Instagram: NewAirUSA
Web: [...]
""Made by awesome""

On Thu, Nov 13, 2014 at 12:32 PM, Susan Ferguson <xxxxxxxxx@gwmail.gwu.edu> wrote:
Hello-  I received an AI-100S icemaker in March 2014.  I used it one time and within 4 hours the cooling unit had shut down.  My best estimate is that the pump was still working (the water was getting pumped through) but the cooling mechanism was not.  When I plugged the unit back in to try it a few hours later, the cooling mechanism never turned on.

Since this product is still under warranty, I am hoping to acquire a new unit since this particular one has essentially never been used and is obviously faulty in some capacity.

I have attached the receipt for your reference.  It was purchased as a gift through Amazon Marketplace.  Thanks so much and I look forward to your response.

Susan Ferguson",1,649,0.9935,0.038,0.102,0.86,0.07562858017403473,0.5186617254799073,-4.0,0.036520903411821244,Not Liked,Liked,Liked
B000NCTOUM,A3GP2HMB2AFOKF,Juan,Great product,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9886,0.03891811629024508,Liked,Liked,Liked
B001DHLGOS,A3GP2HMB2AFOKF,Juan,Great product,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9886,0.03891811629024508,Liked,Liked,Liked
B001DPFP88,A3GP2HMB2AFOKF,Juan,Great product,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9886,0.03891811629024508,Liked,Liked,Liked
B004XLDDNI,A3GP2HMB2AFOKF,Juan,Great product,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9886,0.03891811629024508,Liked,Liked,Liked
B0053F80JA,A3GP2HMB2AFOKF,Juan,Great product,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9886,0.03891811629024508,Liked,Liked,Liked
B00CW0O1EW,A3GP2HMB2AFOKF,Juan,Great product,5,2,0.6249,0.0,0.804,0.196,0.8,0.75,0.9886,0.03891811629024508,Liked,Liked,Liked
B00W4YKCGC,A3GP2HMB2AFOKF,Juan,Great product fast shipping,5,4,0.6249,0.0,0.577,0.423,0.5,0.675,0.9885,0.038918068236424797,Liked,Liked,Liked
B000NCTOUM,AJPRN1TD1A0SD,transporter,cheap,2,1,0.0,0.0,0.0,1.0,0.4,0.7,-0.9976,0.0379636713118693,Not Liked,Liked,Not Liked
B001DHLGOS,AJPRN1TD1A0SD,transporter,cheap,2,1,0.0,0.0,0.0,1.0,0.4,0.7,-0.9976,0.0379636713118693,Not Liked,Liked,Not Liked
B004XLDE5A,AJPRN1TD1A0SD,transporter,cheap,2,1,0.0,0.0,0.0,1.0,0.4,0.7,-0.9976,0.0379636713118693,Not Liked,Liked,Not Liked
B0053F7TQA,AJPRN1TD1A0SD,transporter,cheap,2,1,0.0,0.0,0.0,1.0,0.4,0.7,-0.9976,0.0379636713118693,Not Liked,Liked,Not Liked
B000NCTOUM,A1AJW9DILZFTQI,Riteway Appliance,Great deal and fast shipping!,5,5,0.6588,0.0,0.523,0.477,0.525,0.675,0.994,0.03892071119654013,Liked,Liked,Liked
B004XLDHSE,A1AJW9DILZFTQI,Riteway Appliance,Right on time and works great,5,6,0.6249,0.0,0.451,0.549,0.5428571428571429,0.6428571428571428,0.9966,0.038921960595867375,Liked,Liked,Liked
B0053F7TQA,A1AJW9DILZFTQI,Riteway Appliance,Great deal and fast shipping!,5,5,0.6588,0.0,0.523,0.477,0.525,0.675,0.994,0.03892071119654013,Liked,Liked,Liked
B0053F80JA,A1AJW9DILZFTQI,Riteway Appliance,Great deal and fast shipping!,5,5,0.6588,0.0,0.523,0.477,0.525,0.675,0.994,0.03892071119654013,Liked,Liked,Liked
B008YDSH6E,A1AJW9DILZFTQI,Riteway Appliance,Great deal and fast shipping!,5,5,0.6588,0.0,0.523,0.477,0.525,0.675,0.994,0.03892071119654013,Liked,Liked,Liked
B000NCTOUM,A11SCLK8GDDN3C,mrclobhead,"All was fine, product was as advertised.",5,7,0.2023,0.0,0.231,0.769,0.4166666666666667,0.5,0.9949,0.038921143680922636,Liked,Liked,Liked
B004XLDDNI,A11SCLK8GDDN3C,mrclobhead,"All was fine, product was as advertised.",5,7,0.2023,0.0,0.231,0.769,0.4166666666666667,0.5,0.9949,0.038921143680922636,Liked,Liked,Liked
B004XLDHSE,A11SCLK8GDDN3C,mrclobhead,"ALL WAS GREAT, NO PROBLEM WORKS FINE.",5,7,0.7997,0.0,0.671,0.329,0.6083333333333334,0.625,0.9953,0.03892133589620375,Liked,Liked,Liked
B00CW0O1EW,A11SCLK8GDDN3C,mrclobhead,"All is fine no problem to report, will definitely recommend them to my friends.",5,14,0.8849,0.0,0.579,0.421,0.20833333333333334,0.5,0.9952,0.038921287842383474,Liked,Liked,Liked
B00DM8JA7Q,A11SCLK8GDDN3C,mrclobhead,"ALL IS FINE, ITEM WORKS GREAT.",5,6,0.7096,0.0,0.596,0.404,0.6083333333333334,0.625,0.9932,0.0389203267659779,Liked,Liked,Liked
B00MGMWTQS,A11SCLK8GDDN3C,mrclobhead,"All was fine, product was as advertised.",5,7,0.2023,0.0,0.231,0.769,0.4166666666666667,0.5,0.9949,0.038921143680922636,Liked,Liked,Liked
B000NCTOUM,A1LN48DHHCKLR3,Ernest Danel,received ok,5,2,0.296,0.0,0.688,0.312,0.5,0.5,-0.5304,0.03818817876021144,Liked,Liked,Liked
B000XXYUSM,A1LN48DHHCKLR3,Ernest Danel,received ok,5,2,0.296,0.0,0.688,0.312,0.5,0.5,-0.5304,0.03818817876021144,Liked,Liked,Liked
B001DHLGOS,A1LN48DHHCKLR3,Ernest Danel,received ok,5,2,0.296,0.0,0.688,0.312,0.5,0.5,-0.5304,0.03818817876021144,Liked,Liked,Liked
B004XLDE5A,A1LN48DHHCKLR3,Ernest Danel,received ok,5,2,0.296,0.0,0.688,0.312,0.5,0.5,-0.5304,0.03818817876021144,Liked,Liked,Liked
B0053F7TQA,A1LN48DHHCKLR3,Ernest Danel,received ok,5,2,0.296,0.0,0.688,0.312,0.5,0.5,-0.5304,0.03818817876021144,Liked,Liked,Liked
B000NCTOUM,A34A1UP40713F8,James. Backus,A spare thermofuse.  Two years ago my dryer spun but there was no heat.  I got a service tech undid the back and changed it in seconds.  So I decided for the price I ordered a spare just in case.,4,40,-0.4215,0.067,0.0,0.933,0.0,0.0,0.9999,0.038923546371936575,Liked,Not Liked,Not Liked
B000VL060M,A34A1UP40713F8,James. Backus,I bought a new range hood and found I needed a filter as it did not come with it.  I looked at it at Home Depot for about 9 dollars more then using Amazon Prime and having it the door within 2 days. It fit perfectly our new hood.,5,49,0.8255,0.0,0.158,0.842,0.43454545454545446,0.5618181818181818,9.0,0.04276790004805382,Liked,Liked,Liked
B0015UGPWQ,A34A1UP40713F8,James. Backus,I did not use the clamps but rather used the screw clamps I had .  Fits well and was the proper height.,4,22,0.2617,0.066,0.109,0.825,0.0,0.1,0.9996,0.03892340221047574,Liked,Not Liked,Liked
B000VL060M,A3B1B4E184FSUZ,jobeck1,A+,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.9995,0.03892335415665546,Liked,Not Liked,Not Liked
B0015UGPWQ,A3B1B4E184FSUZ,jobeck1,A+,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.9995,0.03892335415665546,Liked,Not Liked,Not Liked
B000XXWOGW,A26M3TN8QICJ3K,Marty Baker,Great. Just what I needed.,5,5,0.6249,0.0,0.506,0.494,0.8,0.75,0.9976,0.03892244113407016,Liked,Liked,Liked
B001DPFP88,A26M3TN8QICJ3K,Marty Baker,Great. Just what I needed.,5,5,0.6249,0.0,0.506,0.494,0.8,0.75,0.9976,0.03892244113407016,Liked,Liked,Liked
B004XLDE5A,A26M3TN8QICJ3K,Marty Baker,Excellent! Exactly what I needed.,5,5,0.6114,0.0,0.499,0.501,0.625,0.625,0.9992,0.03892320999519462,Liked,Liked,Liked
B00570RQ0A,A26M3TN8QICJ3K,Marty Baker,Excellent! Exactly what I needed.,5,5,0.6114,0.0,0.499,0.501,0.625,0.625,0.9992,0.03892320999519462,Liked,Liked,Liked
B00DM8JA7Q,A26M3TN8QICJ3K,Marty Baker,Excellent! Exactly what I needed.,5,5,0.6114,0.0,0.499,0.501,0.625,0.625,0.9992,0.03892320999519462,Liked,Liked,Liked
B00DM8KQ2Y,A26M3TN8QICJ3K,Marty Baker,"Awesome, exactly what I needed",5,5,0.6249,0.0,0.506,0.494,0.625,0.625,0.9981,0.03892268140317155,Liked,Liked,Liked
B000XXWOGW,A1H2V1GNEY4LZ0,Handyman,The connect did not match up where I had to modidify it to work.,3,14,0.0,0.0,0.0,1.0,0.0,0.0,-0.9999,0.03796256607400288,Not Liked,Not Liked,Not Liked
B00W4YKCGC,A1H2V1GNEY4LZ0,Handyman,Work perfectly and on time!,5,5,0.6696,0.0,0.529,0.471,1.0,1.0,0.9991,0.038923161941374344,Liked,Liked,Liked
B000XXWOGW,A1EUO0BU72JR7T,Bilbo,"Consider the wisdom of spending a lot of money on replacement parts for a 10+ year old washer that you originally bought for $400. This is one of the cheaper parts so I could see getting this one (and maybe the agitator dogs and motor couplings).  If you're having problems with your motor/clutch/timer or other electrical part, you might want to think about getting another top loader like an Amana before they stop carrying them in stores in about a year or so...",5,83,0.1779,0.079,0.098,0.823,0.2125,0.45625,-10.0,0.03363767419509851,Liked,Liked,Liked
B001DPFP88,A1EUO0BU72JR7T,Bilbo,"Consider the wisdom of spending a lot of money on replacement parts for a 10+ year old washer that you originally bought for $400. This is one of the cheaper parts so I could see getting this one (and maybe the lid switch or motor couplings).  If you're having problems with your motor/clutch/timer or other electrical part, you might want to think about getting another top loader like an Amana before they stop carrying them in stores in about a year or so...",5,83,0.4767,0.054,0.099,0.847,0.2125,0.45625,10.0,0.043248438250840945,Liked,Liked,Liked
B00DM8J11Q,A1EUO0BU72JR7T,Bilbo,"Consider the wisdom of spending a lot of money on replacement parts for a 10+ year old washer that you originally bought for $400. This is one of the cheaper parts so I could see getting this one (and maybe the lid switch or motor couplings).  If you're having problems with your motor/clutch/timer or other electrical part, you might want to think about getting another top loader like an Amana before they stop carrying them in stores in about a year or so...",5,83,0.4767,0.054,0.099,0.847,0.2125,0.45625,10.0,0.043248438250840945,Liked,Liked,Liked
B00MGMWTQS,A1EUO0BU72JR7T,Bilbo,"The all-plastic insert ones are better than the ones with the metal ones - I used one of the metal inserts ones and after a short while the insert just spun inside of the coupler, which made me have to replace it AND pry off the metal insert from the shaft, which was the most annoying part.",5,57,-0.024,0.049,0.048,0.903,0.04999999999999999,0.55,-1.0,0.037962518020182606,Liked,Liked,Not Liked
B000XXWOGW,A2HDUVKXR5CM7H,MIKE,"see original remarks, made the mistake of buying it again from same dealer same problems different machine.  Save your money !!",1,21,0.2462,0.181,0.216,0.603,0.09375,0.4,-0.9999,0.03796256607400288,Not Liked,Liked,Liked
B004XLDHSE,A2HDUVKXR5CM7H,MIKE,"works great instructions made job very simply just need the right tools, purchase kit, not just dog ears well worth the couple of extra pennies",5,25,0.7964,0.0,0.269,0.731,0.2771428571428572,0.39,0.9904,0.038918981259010096,Liked,Liked,Liked
B00DM8JA7Q,A2HDUVKXR5CM7H,MIKE,"piece of garbage switch set to high that it will not shut off, couldn't return because it was taken out of package how else do you know if it will work if you don't take it out and try it. bad return policy",1,43,-0.5423,0.077,0.0,0.923,-0.2699999999999999,0.6033333333333333,-1.0,0.037962518020182606,Not Liked,Not Liked,Not Liked
B000XXYUSM,A1HWFUO5PKB2RW,Greg bernal,they ok parts,3,3,0.296,0.0,0.524,0.476,0.5,0.5,-0.9274,0.03799740509370495,Not Liked,Liked,Liked
B00470A1S0,A1HWFUO5PKB2RW,Greg bernal,it will last 6 mouths and u get to do it agian,2,12,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,-6.0,0.035559827006247,Not Liked,Not Liked,Not Liked
B0053F80JA,A1HWFUO5PKB2RW,Greg bernal,ok part,2,2,0.296,0.0,0.688,0.312,0.5,0.5,-0.7696,0.03807323402210476,Not Liked,Liked,Liked
B0056I99WG,A1HWFUO5PKB2RW,Greg bernal,it did not last more then 3 days,1,8,0.0,0.0,0.0,1.0,0.25,0.2833333333333333,-3.0,0.03700144161460837,Not Liked,Liked,Not Liked
B00126NABC,A3NHUQ33CFH3VM,Greeny,"This is one of the more effective water filters I've used.  It states 300 gallon service capacity.  At least I've used them for over that amount without issue.

When you change filters, the flow acts funny for about the first half gallon - that's normal.  Some filters produce cloudy-looking water for the first gallon, but this one doesn't.  I've had no issues with these filters.

This is by far the simplest, most secure and easiest filter to install that I've experienced.  Also, I didn't find a better deal anywhere else including the manufacturer's site.  They try to sell these single by single, but sometimes in a pack of three.

It's just another filter to keep buying at its hefty price.  But its easy to install.",3,125,0.9307,0.022,0.129,0.848,0.2577380952380952,0.559077380952381,300.0,0.18260451705910621,Not Liked,Liked,Liked
B0014CN8Y8,A3NHUQ33CFH3VM,Greeny,"This is a complete kit for cleaning the dryer vents, a necessary thing. I had checked all the products and this was the best deal at the time I got it.",5,31,0.6369,0.0,0.123,0.877,0.3666666666666667,0.5666666666666667,0.9996,0.03892340221047574,Liked,Liked,Liked
B00126NABC,A26Y776G7VVBCQ,JPM,Works great. Best price I could find on the internest. Shipped quickly with no problems. Will buy this again in 8 months when I need another one.,4,27,0.89,0.0,0.306,0.694,0.7111111111111111,0.5166666666666667,8.0,0.0422873618452667,Liked,Liked,Liked
B004XLDE5A,A26Y776G7VVBCQ,JPM,"This did the trick to make my dryer new again. It is a bit different than the original. You have to splice 2 wires together, so be prepared with wire cutters and something to crimp it. The replacement needs screws to secure to the element and in my bag there wasn't any, so I had to make a quick trip to the hardware store to buy them. (all of `10 cents,but added an extra hour to my repair time). All in all my clothes are actually drying at the right time now and I don't have to run it a second time. It came new in plastic bag.",4,108,0.5688,0.028,0.061,0.911,0.16667748917748915,0.40948051948051944,2.0,0.039404132628543975,Liked,Liked,Liked
B0056I99WG,A26Y776G7VVBCQ,JPM,"I got a warehouse deal ""LIKE NEW"" and when I installed it, the coil got hot with the timer switch ""on"" but the dryer wasn't running. So in other words, I turned on the dryer to time dry 30 mins, but didn't start the tumbler yet. When I went back in the laundry room about 30 minutes later, it was incredibly hot in there, so I felt the dryer and it was very hot to the touch. I shut it off, unplugged and proceeded to see what the problem was. I changed the thermostat timer and still did the same. I found a youtube video where the guy says the heater element is grounded out and will stay on. Upon very close inspection to the element (after it cooled off), I notice one of the ceramic pieces that hold a coil was broken off and the coil was touching the casing. I flipped the coil back on the ceramic holder and plugged it back in. It worked! Well, I'm not taking any chances with this thing getting hot like it did the coil slips off the broken holder and grounds out again. This unit is going back, and I guess I know why it was in the ""used"" bin. I don't blame the manufacturer, it's just a broken unit that got re-sold. The next unit I will test BEFORE I install it. That would have saved me from a lot of trouble and potential damage from the heater coil being stuck on. Meanwhile, off to the laundrymat I go!",2,259,-0.9481,0.1,0.049,0.851,0.015223665223665226,0.39545454545454545,-30.0,0.02402691013935608,Not Liked,Liked,Not Liked
B00570RQ0A,A26Y776G7VVBCQ,JPM,"Fixed my washer and fit perfect. Just like, well actually seemed like it designed better than the original. We'll see if it lasts 9 years like the original did.",5,29,0.9652,0.0,0.538,0.462,0.39285714285714285,0.5285714285714286,9.0,0.04276790004805382,Liked,Liked,Liked
B0014CN8Y8,A1T1YSCDW0PD25,Lantana Al,"I used this today, going in from the roof.

Pros:
* Works great to clean out lint - almost ""fun"" to use and see the lint come out
* Comes with a short & helpful DVD (English & French)
* I almost gave it 5 stars but because of the cons I think 4 stars is more appropriate

Cons:
* *** BE CAREFUL *** Have to be careful not to purposely or *accidentally* put the drill into reverse or the brush head will detach/unscrew
* *** BE CAREFUL *** Set your drill clutch to no more than half of the maximum setting or the rods may break from too much torque
* I wonder about the possibility of a rod breaking or brush unscrewing... I wonder how tough this thing is... it seems decent, but I would be more confident if it seemed very well built instead of just ""decent"".

Other:
* See the photos I uploaded. I was surprised how much lint came out.
* My 3-year-old enjoyed watching the DVD over and over!
* I went in from the exhaust on the roof and had the dryer blowing cool air out",4,193,0.9671,0.047,0.15,0.802,0.16977777777777778,0.5376666666666666,5.0,0.04084574723690534,Liked,Liked,Liked
B001769IVI,A1Y4UNHRP312HS,Colorado Jerry,I used these (2) hoses to replace the original equipment rubber hoses. My previous experience with these hoses gave me peace of mind when I would be away from my home for extended vacations. I expect years of leak-free use.,5,40,0.7003,0.0,0.132,0.868,0.10416666666666667,0.4583333333333333,2.0,0.039404132628543975,Liked,Liked,Liked
B004UB1O9Q,A1Y4UNHRP312HS,Colorado Jerry,"This is the OEM filter. It removes contaminants and lead according to the literature, and it does improve the taste. I use the water for my coffee, tea, home made soda [Sodastream], and drinking water. Very satisfied with the taste. I also make a habit of replacing these whenever the ""replace light"" comes on.",5,54,0.7178,0.0,0.103,0.897,0.525,0.85,0.9993,0.0389232580490149,Liked,Liked,Liked
B00AHR3IG4,A1Y4UNHRP312HS,Colorado Jerry,"This is the OEM filter. It removes contaminants and lead according to the literature, and it does improve the taste. I use the water for my coffee, tea, home made soda [Sodastream], and drinking water. Very satisfied with the taste. I also make a habit of replacing these whenever the ""replace light"" comes on.",5,54,0.7178,0.0,0.103,0.897,0.525,0.85,0.9993,0.0389232580490149,Liked,Liked,Liked
B001DHLGOS,A13391AZAFJ67K,Fred A,good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B00470A1S0,A13391AZAFJ67K,Fred A,good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B004XLDDNI,A13391AZAFJ67K,Fred A,good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B004XLDE5A,A13391AZAFJ67K,Fred A,very good,5,2,0.4927,0.0,0.762,0.238,0.9099999999999999,0.7800000000000001,0.9869,0.03891729937530034,Liked,Liked,Liked
B0056I99WG,A13391AZAFJ67K,Fred A,good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B00570RQ0A,A13391AZAFJ67K,Fred A,good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B00CW0O1EW,A13391AZAFJ67K,Fred A,Exelent,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.9997,0.038923450264296014,Liked,Not Liked,Not Liked
B00P9C66PM,A13391AZAFJ67K,Fred A,good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B001DHLGOS,A37DQO5LU8DXTV,Easy Appliance,good job,5,2,0.4404,0.0,0.744,0.256,0.7,0.6000000000000001,0.9976,0.03892244113407016,Liked,Liked,Liked
B00470A1S0,A37DQO5LU8DXTV,Easy Appliance,"Sorry about that, I took too long to leave the feedback, you are an amazing businessman.
Thank you again.",5,19,0.7003,0.105,0.265,0.63,0.01666666666666668,0.7666666666666666,0.8788,0.03886535319557905,Liked,Liked,Liked
B004XLDE5A,A37DQO5LU8DXTV,Easy Appliance,Good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B0056I99WG,A37DQO5LU8DXTV,Easy Appliance,Thanks,5,1,0.4404,0.0,1.0,0.0,0.2,0.2,0.9709,0.038909610764055746,Liked,Liked,Liked
B00570RQ0A,A37DQO5LU8DXTV,Easy Appliance,good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B00CW0O1EW,A37DQO5LU8DXTV,Easy Appliance,Good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B00P9C66PM,A37DQO5LU8DXTV,Easy Appliance,Good job,5,2,0.4404,0.0,0.744,0.256,0.7,0.6000000000000001,0.9976,0.03892244113407016,Liked,Liked,Liked
B00W4YKCGC,A37DQO5LU8DXTV,Easy Appliance,Good,5,1,0.4404,0.0,1.0,0.0,0.7,0.6000000000000001,0.9314,0.038890629505045654,Liked,Liked,Liked
B001DHLGOS,A3J8IC20SGBS2O,Mr and Mrs Burk,"As the prices go up on appliance parts, you have to look elsewhere to save money.
  Sooooo... 30 minutes or so on You tube looking up videos showing you how to install the element could save you 100 bucks or more.
Mr Burke",5,43,0.7506,0.0,0.135,0.865,0.5,0.5,-30.0,0.02402691013935608,Liked,Liked,Liked
B0053F7TQA,A3J8IC20SGBS2O,Mr and Mrs Burk,"A dryer thermostat which does as it was designed, to limit the heat to the element of your dryer
Mr Burke",5,21,0.0,0.0,0.0,1.0,0.0,0.0,0.9996,0.03892340221047574,Liked,Not Liked,Not Liked
B0056I99WG,A3J8IC20SGBS2O,Mr and Mrs Burk,Money saver for a do-it your-selfer-excellent quality,5,7,0.0,0.0,0.0,1.0,0.0,0.0,0.999,0.03892311388755407,Liked,Not Liked,Not Liked
B008YDSH6E,A3J8IC20SGBS2O,Mr and Mrs Burk,"I am a technician. I have been a technician since 1971. Having used Supco relays for over 30 years when they first became available,  I have always found them to be reliable and they saved me from carrying 40 or 50 types of relays in my truck.

  Mr burke",5,49,0.4215,0.0,0.055,0.945,0.325,0.3666666666666667,1971.0,0.9855838539163864,Liked,Liked,Liked
B00DM8KQ2Y,A3J8IC20SGBS2O,Mr and Mrs Burk,works perfectly,5,2,0.6369,0.0,0.808,0.192,1.0,1.0,0.9972,0.038922248918789044,Liked,Liked,Liked
B001DPFP88,A23KSPVPHZF6EO,Angela Samos Guardia,Worked great thank you.,5,4,0.765,0.0,0.767,0.233,0.8,0.75,0.9911,0.03891931763575204,Liked,Liked,Liked
B008YDSH6E,A23KSPVPHZF6EO,Angela Samos Guardia,Worked great thank you.,5,4,0.765,0.0,0.767,0.233,0.8,0.75,0.9911,0.03891931763575204,Liked,Liked,Liked
B00CW0O1EW,A23KSPVPHZF6EO,Angela Samos Guardia,WONDERFUL!,5,1,0.6114,0.0,1.0,0.0,1.0,1.0,0.9979,0.038922585295531,Liked,Liked,Liked
B00P9C66PM,A23KSPVPHZF6EO,Angela Samos Guardia,"This works great, wonderful product it worked good.",5,8,0.8934,0.0,0.682,0.318,0.8333333333333334,0.7833333333333333,0.9897,0.03891864488226814,Liked,Liked,Liked
B001DPFP88,A6FPI5CM4W5WB,Tim Veteto,Good  Job,5,2,0.4404,0.0,0.744,0.256,0.7,0.6000000000000001,0.9976,0.03892244113407016,Liked,Liked,Liked
B00470A1S0,A6FPI5CM4W5WB,Tim Veteto,"Great product, on time.",5,4,0.6249,0.0,0.577,0.423,0.8,0.75,0.9855,0.038916626621816434,Liked,Liked,Liked
B004XLDDNI,A6FPI5CM4W5WB,Tim Veteto,Great,5,1,0.6249,0.0,1.0,0.0,0.8,0.75,0.9901,0.03891883709754926,Liked,Liked,Liked
B004XLDE5A,A6FPI5CM4W5WB,Tim Veteto,Great,5,1,0.6249,0.0,1.0,0.0,0.8,0.75,0.9901,0.03891883709754926,Liked,Liked,Liked
B0053F80JA,A6FPI5CM4W5WB,Tim Veteto,Great,5,1,0.6249,0.0,1.0,0.0,0.8,0.75,0.9901,0.03891883709754926,Liked,Liked,Liked
